Y59	-14.48978103	141.7921889
Y6	-10.81626591	142.5203416
Y60	-14.41851388	143.2399247
Y61	-14.27558777	144.3889156
Y63.1	-14.47597716	144.5944398
Y64	-14.59143707	142.3477301
Y65	-14.92265906	144.1358312
Y66	-14.59994042	143.5668774
Y69	-14.90901099	141.7870148
Y7	-11.31446324	142.2941582
Y71	-14.76750144	144.1096839
Y72	-15.12573754	141.712047
Y73	-15.34793754	142.6986428
Y74	-15.38018988	144.0313789
Y78	-16.49744785	144.6293752
Y79	-14.65363736	144.784569
Y8	-11.48377597	142.7257516
Y80	-15.09403241	144.6122611
Y82	-15.08521754	144.9427946
Y83	-15.72381603	142.654334
Y84	-14.66031799	143.9143389
Y85	-15.6349181	141.6206186
Y86	-15.74881043	144.9973297
Y87	-16.21934348	145.3424799
Y89	-16.01665993	145.3479216
Y90	-15.75029437	145.2513211
Y93	-16.05090054	141.8061533
Y94	-16.05329713	143.4613254
Y95	-17.31200751	143.2209542
Y97	-17.11856796	145.3498346
Y98	-16.22631865	145.0767116
